ZCTA5CE,year,job_count,job_accessibility
90066,2022,17511,864734.0814712236
90066,2023,16672,867682.343312503
90067,2015,44327,884132.1649317872
90067,2016,45350,920780.5637996919
90067,2017,46975,918631.7986130989
90067,2018,50945,940152.0115257029
90067,2019,53655,989021.3200482948
90067,2020,53599,917769.5685993014
90067,2021,54425,933837.2035814611
90067,2022,61791,1019227.6482810401
90067,2023,90102,1025258.6907611414
90068,2015,7659,876305.0192255133
90068,2016,6916,911183.0349177391
90068,2017,7426,913290.0731869288
90068,2018,10036,935884.4235028576
90068,2019,10329,985745.2212138805
90068,2020,15813,908132.9900568037
90068,2021,15397,910252.5468350516
90068,2022,14365,984954.7751672367
90068,2023,13342,1014022.7882914474
90069,2015,20509,895938.4309795159
90069,2016,21279,932239.9126374649
90069,2017,21504,932299.508894199
90069,2018,23232,955624.8811180745
90069,2019,25095,1004235.2088931567
90069,2020,22014,928831.8390994479
90069,2021,20262,935341.1464991864
90069,2022,24922,1017060.3631617619
90069,2023,25701,1035144.8372283655
90071,2015,33734,1068490.1898499874
90071,2016,33922,1108275.1897994324
90071,2017,34936,1108478.7339999676
90071,2018,40694,1129203.027250876
90071,2019,41193,1156933.6430957594
90071,2020,39167,1075132.7576962754
90071,2021,35117,1065359.1043949737
90071,2022,37367,1150745.3546170346
90071,2023,41361,1174965.7151710761
90073,2015,4647,744501.302930204
90073,2016,8756,776654.6417623607
90073,2017,8725,774620.10104993
90073,2018,8824,790950.166936966
90073,2019,8780,833862.30331749
90073,2020,9143,777941.4405896046
90073,2021,9733,790655.9278376964
90073,2022,9494,861897.4769074514
90073,2023,9792,858753.0436007478
90077,2015,2785,687369.0362452237
90077,2016,2699,714927.0418770309
90077,2017,2757,714639.4667143796
90077,2018,3137,731003.7353631078
90077,2019,3061,771059.2242618952
90077,2020,2662,715317.0357699839
90077,2021,2439,725654.6818816201
90077,2022,2794,789031.0719749873
